Column,key,scientificName,decimalLatitude,decimalLongitude
150560,2519053821,Scarus guacamaia,24.71323,-82.80697
150561,2519053822,Scarus guacamaia,24.72503,-82.82032
150562,2519053824,Scarus guacamaia,24.70565,-82.7814
150563,2519053825,Scarus guacamaia,24.71828,-82.79637
150564,2519053828,Scarus guacamaia,24.66195,-83.09467
150565,2519053829,Scarus guacamaia,24.67887,-83.0002
150566,2519053830,Scarus guacamaia,24.71373,-83.02565
150567,2519053831,Scarus guacamaia,24.66643,-82.98828
150568,2519054571,Scarus guacamaia,24.5912,-83.05355
150569,2519055632,Scarus guacamaia,24.66405,-82.93282
150570,2519055634,Scarus guacamaia,24.7017,-82.90198
150571,2519055639,Scarus guacamaia,24.63818,-82.95287
150572,2519055641,Scarus guacamaia,24.68,-82.88563
150573,2519055642,Scarus guacamaia,24.7192,-82.84333
150574,2519055643,Scarus guacamaia,24.72332,-82.80228
150575,2519055645,Scarus guacamaia,24.63398,-82.84215
150576,2519055646,Scarus guacamaia,24.64947,-82.78488
150577,2519055647,Scarus guacamaia,24.65747,-82.78542
150578,2519055648,Scarus guacamaia,24.70973,-82.77742
150579,2519055649,Scarus guacamaia,24.70517,-82.77785
150580,2519055651,Scarus guacamaia,24.69985,-82.99923
150581,2519056926,Scarus guacamaia,24.66742,-82.92633
150582,2519056927,Scarus guacamaia,24.70503,-82.9835
150583,2519056932,Scarus guacamaia,24.63097,-82.94293
150584,2519056934,Scarus guacamaia,24.68423,-82.88472
150585,2519056935,Scarus guacamaia,24.68042,-82.88543
150586,2519056936,Scarus guacamaia,24.71173,-82.88
150587,2519056937,Scarus guacamaia,24.71817,-82.82663
150588,2519056938,Scarus guacamaia,24.71255,-82.80292
150589,2519056939,Scarus guacamaia,24.72263,-82.84062
150590,2519056940,Scarus guacamaia,24.72303,-82.80317
150591,2519056941,Scarus guacamaia,24.5919,-82.88297
150592,2519056942,Scarus guacamaia,24.64752,-82.89662
150593,2519056943,Scarus guacamaia,24.67327,-82.78593
150594,2519056944,Scarus guacamaia,24.70565,-82.7814
150595,2519056945,Scarus guacamaia,24.7121,-82.77877
150596,2519056946,Scarus guacamaia,24.66892,-83.06393
150597,2519056947,Scarus guacamaia,24.70068,-83.04913
150598,2519058087,Scarus guacamaia,24.59385,-83.04555
150599,2519058373,Scarus guacamaia,24.655,-82.9273
150600,2519058374,Scarus guacamaia,24.66025,-82.9211
150601,2519058375,Scarus guacamaia,24.66715,-82.9201
150602,2519058382,Scarus guacamaia,24.67387,-82.82795
150603,2519058383,Scarus guacamaia,24.71673,-82.84575
150604,2519058384,Scarus guacamaia,24.58312,-82.89362
150605,2519058385,Scarus guacamaia,24.6554,-83.09702
150606,2519058386,Scarus guacamaia,24.66177,-83.09403
150607,2519058387,Scarus guacamaia,24.67407,-83.08077
150608,2519058388,Scarus guacamaia,24.6784,-83.00117
150609,2519058389,Scarus guacamaia,24.66595,-82.98892
150610,2519059227,Scarus guacamaia,24.59125,-83.0529
150611,2519060289,Scarus guacamaia,24.59428,-83.04575
150612,2519061794,Scarus guacamaia,24.65558,-82.92712
150613,2519061795,Scarus guacamaia,24.66828,-82.92535
150614,2519061804,Scarus guacamaia,24.66813,-82.83432
150615,2519061805,Scarus guacamaia,24.71158,-82.86158
150616,2519061806,Scarus guacamaia,24.7134,-82.80737
150617,2519061807,Scarus guacamaia,24.59247,-82.8831
150618,2519061808,Scarus guacamaia,24.63057,-82.83992
150619,2519061809,Scarus guacamaia,24.71255,-82.77838
150620,2519061811,Scarus guacamaia,24.70067,-83.04838
150621,2519073747,Scarus guacamaia,24.6642,-82.93333
150622,2519074319,Scarus guacamaia,24.66,-82.92098
150623,2519075546,Scarus guacamaia,24.65915,-82.93427
150624,2519075667,Scarus guacamaia,24.6678,-82.92587
150625,2519076464,Scarus guacamaia,24.66787,-82.9267
150626,2519077615,Scarus guacamaia,24.66665,-82.92028
150627,2519077722,Scarus guacamaia,24.68523,-82.98525
150628,2519081268,Scarus guacamaia,24.70212,-82.90162
150629,2519088398,Scarus guacamaia,24.57408,-82.9942
150630,2519096617,Scarus guacamaia,24.62707,-82.96567
150631,2519098331,Scarus guacamaia,24.62757,-82.96593
150632,2519098558,Scarus guacamaia,24.63862,-82.95308
150633,2519100139,Scarus guacamaia,24.62967,-82.94217
150634,2519100193,Scarus guacamaia,24.63495,-82.92933
150635,2519100196,Scarus guacamaia,24.63143,-82.94293
150636,2519100285,Scarus guacamaia,24.62913,-82.94248
150637,2519101076,Scarus guacamaia,24.63467,-82.93147
150638,2519102132,Scarus guacamaia,24.63263,-82.9033
150639,2519102803,Scarus guacamaia,24.66597,-82.89238
150640,2519102982,Scarus guacamaia,24.6654,-82.89235
150641,2519104818,Scarus guacamaia,24.66802,-82.83425
150642,2519104946,Scarus guacamaia,24.67413,-82.82762
150643,2519106270,Scarus guacamaia,24.684,-82.88433
150644,2519111244,Scarus guacamaia,24.71128,-82.88068
150645,2519111676,Scarus guacamaia,24.71865,-82.84412
150646,2519112141,Scarus guacamaia,24.71868,-82.82668
150647,2519112338,Scarus guacamaia,24.71918,-82.81835
150648,2519112707,Scarus guacamaia,24.71898,-82.81797
150649,2519112832,Scarus guacamaia,24.71487,-82.8231
150650,2519113208,Scarus guacamaia,24.71557,-82.82295
150651,2519113473,Scarus guacamaia,24.71272,-82.80355
150652,2519114723,Scarus guacamaia,24.67065,-82.78112
150653,2519114724,Scarus guacamaia,24.70568,-82.78187
150654,2519114726,Scarus guacamaia,24.67995,-83.05167
150655,2519114727,Scarus guacamaia,24.6847,-83.0121
150656,2519115052,Scarus guacamaia,24.72233,-82.84007
150657,2519115172,Scarus guacamaia,24.72275,-82.84112
150658,2519115254,Scarus guacamaia,24.72212,-82.8406
150659,2519115929,Scarus guacamaia,24.72277,-82.80313
150660,2519116016,Scarus guacamaia,24.72342,-82.80268
150661,2519117008,Scarus guacamaia,24.70565,-82.7814
150662,2519117009,Scarus guacamaia,24.71822,-82.79587
150663,2519117012,Scarus guacamaia,24.65607,-83.06928
150664,2519117013,Scarus guacamaia,24.67973,-83.05207
150665,2519117014,Scarus guacamaia,24.70883,-83.0472
150666,2519117543,Scarus guacamaia,24.58297,-82.8941
150667,2519118063,Scarus guacamaia,24.5965,-82.87023
150668,2519118377,Scarus guacamaia,24.63393,-82.84262
150669,2519118458,Scarus guacamaia,24.59615,-82.87025
150670,2519119252,Scarus guacamaia,24.65555,-83.09672
150671,2519119253,Scarus guacamaia,24.67475,-83.0808
150672,2519120232,Scarus guacamaia,24.70463,-82.778
150673,2519120234,Scarus guacamaia,24.65607,-83.0691
150674,2519120235,Scarus guacamaia,24.70943,-83.0471
150675,2519121303,Scarus guacamaia,24.70565,-82.7814
150676,2519121306,Scarus guacamaia,24.66847,-83.06397
150677,2519121307,Scarus guacamaia,24.7134,-83.02562
150678,2519121308,Scarus guacamaia,24.68352,-83.01177
150679,2519121848,Scarus guacamaia,24.63057,-82.83992
150680,2519122040,Scarus guacamaia,24.64752,-82.89662
150681,2519122283,Scarus guacamaia,24.6486,-82.87212
150682,2519122419,Scarus guacamaia,24.64962,-82.78533
150683,2519122824,Scarus guacamaia,24.65775,-82.7858
150684,2519122829,Scarus guacamaia,24.66135,-82.77638
150685,2519123062,Scarus guacamaia,24.66095,-82.77647
150686,2519123234,Scarus guacamaia,24.67315,-82.78577
150687,2519123411,Scarus guacamaia,24.6702,-82.7813
150688,2519123907,Scarus guacamaia,24.70955,-82.77793
150689,2594766961,Scarus guacamaia,18.36003,-65.53237
150690,2594766982,Scarus guacamaia,18.36003,-65.53237
150691,2594767246,Scarus guacamaia,18.36003,-65.53237
150692,2594768356,Scarus guacamaia,18.36003,-65.53237
150693,2594769287,Scarus guacamaia,18.36003,-65.53237
150694,2594771901,Scarus guacamaia,18.3357,-65.56573
150695,2594772673,Scarus guacamaia,18.3357,-65.56573
150696,2594773131,Scarus guacamaia,18.3357,-65.56573
150697,2594774003,Scarus guacamaia,18.35555,-65.57112
150698,2594774261,Scarus guacamaia,18.3357,-65.56573
150699,2594774925,Scarus guacamaia,18.3357,-65.56573
150700,2594775516,Scarus guacamaia,18.35555,-65.57112
150701,2594776091,Scarus guacamaia,18.35555,-65.57112
150702,2594777040,Scarus guacamaia,18.35555,-65.57112
150703,2594777183,Scarus guacamaia,18.35555,-65.57112
150704,2461048132,Scarus guacamaia,24.459417,-81.844717
150705,2461049423,Scarus guacamaia,24.461283,-81.842
150706,2461049636,Scarus guacamaia,24.454667,-81.856
150707,2461049804,Scarus guacamaia,24.5463,-81.405
150708,2461049820,Scarus guacamaia,24.454017,-81.858867
150709,2461049861,Scarus guacamaia,24.453833,-81.858683
150710,2461049949,Scarus guacamaia,24.45925,-81.8442
150711,2461050787,Scarus guacamaia,24.459883,-81.84255
150712,2461051323,Scarus guacamaia,24.599,-81.223967
150713,2461051388,Scarus guacamaia,24.455,-81.856833
150714,2461051857,Scarus guacamaia,24.459883,-81.84255
150715,2461052095,Scarus guacamaia,24.595883,-81.372067
150716,2461052203,Scarus guacamaia,24.593433,-81.378667
150717,2461052353,Scarus guacamaia,24.615667,-81.393833
150718,2461052982,Scarus guacamaia,24.593917,-81.378017
150719,2461053017,Scarus guacamaia,24.615667,-81.393833
150720,2461053113,Scarus guacamaia,24.615667,-81.393833
150721,2461053346,Scarus guacamaia,24.615667,-81.393833
150722,2461053763,Scarus guacamaia,24.615667,-81.393833
150723,2461053816,Scarus guacamaia,24.615667,-81.393833
150724,2461054040,Scarus guacamaia,24.453833,-81.858683
150725,2461054505,Scarus guacamaia,24.615667,-81.393833
150726,2461054542,Scarus guacamaia,24.652283,-81.024683
150727,2461054687,Scarus guacamaia,24.599017,-81.21995
150728,2461054765,Scarus guacamaia,24.619267,-81.380717
150729,2461054836,Scarus guacamaia,24.615667,-81.393833
150730,2461055112,Scarus guacamaia,24.621567,-81.362017
150731,2461055349,Scarus guacamaia,24.5958,-81.371833
150732,2461055501,Scarus guacamaia,24.65235,-81.025267
150733,2461056133,Scarus guacamaia,24.6185,-81.380767
150734,2461056231,Scarus guacamaia,24.6216,-81.362117
150735,2461056726,Scarus guacamaia,24.651333,-81.011833
150736,2461056808,Scarus guacamaia,25.035,-80.348667
150737,2461056870,Scarus guacamaia,24.621567,-81.362017
150738,2461057351,Scarus guacamaia,24.621567,-81.362017
150739,2461057792,Scarus guacamaia,24.62285,-81.097533
150740,2461058186,Scarus guacamaia,24.621567,-81.362017
150741,2461058695,Scarus guacamaia,24.652283,-81.024683
150742,2461058786,Scarus guacamaia,24.619267,-81.380717
150743,2461059284,Scarus guacamaia,25.035167,-80.348667
150744,2461059662,Scarus guacamaia,24.62285,-81.097533
150745,2461059822,Scarus guacamaia,24.986167,-80.414833
150746,2461060138,Scarus guacamaia,24.651333,-81.011833
150747,2461061126,Scarus guacamaia,24.651333,-81.011833
150748,2461061695,Scarus guacamaia,24.986,-80.416333
150749,2461066530,Scarus guacamaia,24.444567,-81.926867
150750,2461069663,Scarus guacamaia,24.444533,-81.92715
150751,2461070294,Scarus guacamaia,24.445683,-81.925233
150752,2461070408,Scarus guacamaia,24.445117,-81.928217
150753,2461070443,Scarus guacamaia,24.444383,-81.926467
150754,2461071062,Scarus guacamaia,24.444533,-81.927817
150755,2461071186,Scarus guacamaia,24.451283,-81.8801
150756,2461071597,Scarus guacamaia,24.445683,-81.924417
150757,2461071669,Scarus guacamaia,24.451317,-81.8802
150758,2461072103,Scarus guacamaia,24.444483,-81.927817
150759,2461072590,Scarus guacamaia,24.451333,-81.878933
150760,2461073343,Scarus guacamaia,24.451233,-81.87945
150761,2461073767,Scarus guacamaia,24.451583,-81.878433
150762,2461073988,Scarus guacamaia,24.45145,-81.878517
150763,2461074383,Scarus guacamaia,24.451417,-81.878283
150764,2461074393,Scarus guacamaia,24.451467,-81.878733
150765,2461075515,Scarus guacamaia,24.478617,-81.723333
150766,2461075716,Scarus guacamaia,24.47875,-81.723967
150767,2461075903,Scarus guacamaia,24.478533,-81.718767
150768,2461075979,Scarus guacamaia,24.47865,-81.72425
150769,2461076129,Scarus guacamaia,24.4787,-81.72575
150770,2461076348,Scarus guacamaia,24.48875,-81.671333
150771,2461076360,Scarus guacamaia,24.4788,-81.720133
150772,2461076757,Scarus guacamaia,24.4788,-81.7187
150773,2461076898,Scarus guacamaia,24.489067,-81.670767
150774,2461077576,Scarus guacamaia,24.488967,-81.670683
150775,2461077923,Scarus guacamaia,24.478567,-81.718767
150776,2461078836,Scarus guacamaia,24.488833,-81.671167
150777,2461078985,Scarus guacamaia,24.48795,-81.674667
150778,2461079546,Scarus guacamaia,24.491067,-81.66255
150779,2461079931,Scarus guacamaia,24.48785,-81.674283
150780,2461081753,Scarus guacamaia,24.487833,-81.674767
150781,2461081909,Scarus guacamaia,24.513867,-81.55965
150782,2461081928,Scarus guacamaia,24.49065,-81.664417
150783,2461081945,Scarus guacamaia,24.488267,-81.673717
150784,2461082305,Scarus guacamaia,24.491133,-81.66275
150785,2461082882,Scarus guacamaia,24.491983,-81.659083
150786,2461082988,Scarus guacamaia,24.491933,-81.658683
150787,2461083001,Scarus guacamaia,24.490683,-81.664217
150788,2461083104,Scarus guacamaia,24.49085,-81.66565
150789,2461083197,Scarus guacamaia,24.490283,-81.666167
150790,2461083754,Scarus guacamaia,24.51335,-81.559117
150791,2461083908,Scarus guacamaia,24.513867,-81.559917
150792,2461085167,Scarus guacamaia,24.519417,-81.542733
150793,2461085386,Scarus guacamaia,24.513217,-81.55905
150794,2461085624,Scarus guacamaia,24.518917,-81.540717
150795,2461085841,Scarus guacamaia,24.516767,-81.54215
150796,2461086496,Scarus guacamaia,24.516367,-81.54235
150797,2461086606,Scarus guacamaia,24.51605,-81.542333
150798,2461087141,Scarus guacamaia,24.519567,-81.542283
150799,2461088039,Scarus guacamaia,24.5197,-81.541933
150800,2461088617,Scarus guacamaia,24.522633,-81.513217
150801,2461088923,Scarus guacamaia,24.516617,-81.5419
150802,2461089014,Scarus guacamaia,24.522567,-81.513517
150803,2461089552,Scarus guacamaia,24.52255,-81.517967
150804,2461089579,Scarus guacamaia,24.522767,-81.512833
150805,2461090678,Scarus guacamaia,24.522867,-81.518917
150806,2461090835,Scarus guacamaia,24.522617,-81.51815
150807,2461091280,Scarus guacamaia,24.523033,-81.518717
150808,2461091597,Scarus guacamaia,24.522733,-81.513233
150809,2461091649,Scarus guacamaia,24.565317,-81.39245
150810,2461092253,Scarus guacamaia,24.565483,-81.39195
150811,2461092316,Scarus guacamaia,24.565467,-81.392233
150812,2461092661,Scarus guacamaia,24.564883,-81.392483
150813,2461093003,Scarus guacamaia,24.630367,-81.09615
150814,2461093236,Scarus guacamaia,24.63075,-81.09485
150815,2461093790,Scarus guacamaia,24.567883,-81.3854
150816,2461094248,Scarus guacamaia,24.568267,-81.385433
150817,2461094484,Scarus guacamaia,24.630333,-81.093517
150818,2461094570,Scarus guacamaia,24.567967,-81.3854
150819,2461094628,Scarus guacamaia,24.5631,-81.400317
150820,2461095088,Scarus guacamaia,24.567967,-81.385283
150821,2461095974,Scarus guacamaia,24.546033,-81.404467
150822,2461096707,Scarus guacamaia,24.563833,-81.40045
150823,2461096870,Scarus guacamaia,24.546033,-81.404467
150824,2461096943,Scarus guacamaia,24.545317,-81.406083
150825,2461097084,Scarus guacamaia,24.564033,-81.3998
150826,2461097211,Scarus guacamaia,24.546283,-81.403567
150827,2461097828,Scarus guacamaia,24.56405,-81.399183
150828,2461098382,Scarus guacamaia,24.546117,-81.403617
150829,2461099385,Scarus guacamaia,24.545367,-81.406267
150830,2461100147,Scarus guacamaia,24.54515,-81.407033
150831,2461100190,Scarus guacamaia,24.547267,-81.40455
150832,2461100344,Scarus guacamaia,24.563883,-81.396833
150833,2461100807,Scarus guacamaia,24.54505,-81.40745
150834,2461100975,Scarus guacamaia,24.542467,-81.415367
150835,2461101737,Scarus guacamaia,24.564033,-81.3969
150836,2461101963,Scarus guacamaia,24.542533,-81.41505
150837,2461102385,Scarus guacamaia,24.5611,-81.34195
150838,2461102471,Scarus guacamaia,24.56395,-81.39665
150839,2461102591,Scarus guacamaia,24.56385,-81.39665
150840,2461102648,Scarus guacamaia,24.542433,-81.415367
150841,2461102773,Scarus guacamaia,24.561167,-81.34215
150842,2461103253,Scarus guacamaia,24.542533,-81.415
150843,2461104513,Scarus guacamaia,24.598567,-81.215183
150844,2461105332,Scarus guacamaia,24.598833,-81.215667
150845,2461105741,Scarus guacamaia,24.59855,-81.2142
150846,2461106021,Scarus guacamaia,24.5612,-81.3419
150847,2461106416,Scarus guacamaia,24.598667,-81.215833
150848,2461106498,Scarus guacamaia,24.601717,-81.20715
150849,2461106545,Scarus guacamaia,24.600683,-81.207983
150850,2461106702,Scarus guacamaia,24.601383,-81.206867
150851,2461106776,Scarus guacamaia,24.560933,-81.3432
150852,2461107168,Scarus guacamaia,24.6058,-81.186067
150853,2461107709,Scarus guacamaia,24.60595,-81.185483
150854,2461107731,Scarus guacamaia,24.60085,-81.2086
150855,2461108472,Scarus guacamaia,24.606617,-81.184483
150856,2461108589,Scarus guacamaia,24.62685,-81.107917
150857,2461109679,Scarus guacamaia,24.626583,-81.10825
150858,2461110388,Scarus guacamaia,24.606633,-81.185167
150859,2461111441,Scarus guacamaia,24.632,-81.090367
150860,2461111621,Scarus guacamaia,24.63215,-81.089733
150861,2461111675,Scarus guacamaia,24.632083,-81.090217
150862,2461112775,Scarus guacamaia,24.632033,-81.089567
150863,2461057678,Scarus guacamaia,24.545,-81.407333
150864,2461060251,Scarus guacamaia,24.545,-81.407333
150865,2461060456,Scarus guacamaia,24.545,-81.407333
150866,2461060790,Scarus guacamaia,24.545,-81.407333
150867,2461061001,Scarus guacamaia,24.545,-81.407333
150868,2461061548,Scarus guacamaia,24.5463,-81.405
150869,2461062019,Scarus guacamaia,24.545,-81.407333
150870,2461062497,Scarus guacamaia,24.545,-81.407333
150871,2461062632,Scarus guacamaia,24.545,-81.407333
150872,2461062753,Scarus guacamaia,24.545,-81.407333
150873,2461063413,Scarus guacamaia,24.545,-81.407333
150874,2461063593,Scarus guacamaia,24.545,-81.407333
150875,2461063973,Scarus guacamaia,24.545,-81.407333
150876,2461064022,Scarus guacamaia,24.545,-81.407333
150877,2461064054,Scarus guacamaia,24.545,-81.407333
150878,2461064090,Scarus guacamaia,24.545,-81.407333
150879,2461064171,Scarus guacamaia,24.545,-81.407333
150880,2461064181,Scarus guacamaia,24.5463,-81.405
150881,2461064285,Scarus guacamaia,24.5463,-81.405
150882,2461064755,Scarus guacamaia,24.545,-81.407333
150883,2461065824,Scarus guacamaia,24.5463,-81.405
150884,2461066235,Scarus guacamaia,24.545,-81.407333
150885,2461066248,Scarus guacamaia,24.5463,-81.405
150886,2461066579,Scarus guacamaia,24.5463,-81.405
150887,2461067206,Scarus guacamaia,24.5463,-81.405
150888,2461111164,Scarus guacamaia,24.6261,-81.109267
150889,2461111288,Scarus guacamaia,24.626117,-81.109417
150890,2461112964,Scarus guacamaia,24.62515,-81.111683
150891,2461113201,Scarus guacamaia,24.625617,-81.110283
150892,2461113930,Scarus guacamaia,24.62545,-81.109867
150893,2461114012,Scarus guacamaia,24.6255,-81.109617
150894,2461114055,Scarus guacamaia,24.625583,-81.110633
150895,2461114448,Scarus guacamaia,24.625283,-81.112017
150896,2461114574,Scarus guacamaia,24.625383,-81.110017
150897,2461115507,Scarus guacamaia,24.835783,-80.638033
150898,2461115817,Scarus guacamaia,24.625417,-81.11
150899,2461116790,Scarus guacamaia,24.847667,-80.61815
150900,2461118117,Scarus guacamaia,24.8357,-80.63825
150901,2461118254,Scarus guacamaia,24.847333,-80.61845
150902,2461118267,Scarus guacamaia,24.83585,-80.63765
150903,2461118445,Scarus guacamaia,24.847117,-80.618967
150904,2461118614,Scarus guacamaia,24.793383,-80.696567
150905,2461118904,Scarus guacamaia,24.835783,-80.637883
150906,2461119426,Scarus guacamaia,24.793533,-80.69615
150907,2461119620,Scarus guacamaia,24.792883,-80.6963
150908,2461119676,Scarus guacamaia,24.847217,-80.618817
150909,2461119911,Scarus guacamaia,24.867917,-80.582983
150910,2461119927,Scarus guacamaia,24.793683,-80.695767
150911,2461119999,Scarus guacamaia,24.848483,-80.616683
150912,2461120694,Scarus guacamaia,24.848717,-80.616567
150913,2461120798,Scarus guacamaia,24.8484,-80.616933
150914,2461121253,Scarus guacamaia,24.86795,-80.583
150915,2461123707,Scarus guacamaia,24.848167,-80.617183
150916,2461123950,Scarus guacamaia,24.869133,-80.581283
150917,2461123956,Scarus guacamaia,24.907583,-80.526067
150918,2461124505,Scarus guacamaia,24.90765,-80.526167
150919,2461124649,Scarus guacamaia,24.907583,-80.525617
150920,2461125050,Scarus guacamaia,24.921633,-80.506967
150921,2461125145,Scarus guacamaia,24.869,-80.5814
150922,2461125818,Scarus guacamaia,24.920833,-80.506867
150923,2461126278,Scarus guacamaia,24.9211,-80.5068
150924,2461126533,Scarus guacamaia,24.922367,-80.504733
150925,2461127552,Scarus guacamaia,24.921867,-80.505767
150926,2461127602,Scarus guacamaia,24.922617,-80.504533
150927,2461127982,Scarus guacamaia,24.925367,-80.50095
150928,2461127993,Scarus guacamaia,24.921633,-80.50665
150929,2461128157,Scarus guacamaia,24.9077,-80.525767
150930,2461128174,Scarus guacamaia,24.926533,-80.498867
150931,2461128616,Scarus guacamaia,24.9217,-80.506183
150932,2461128916,Scarus guacamaia,24.926533,-80.498867
150933,2461129737,Scarus guacamaia,24.9539,-80.45715
150934,2461130638,Scarus guacamaia,24.925583,-80.50065
150935,2461130727,Scarus guacamaia,24.954167,-80.4572
150936,2461131153,Scarus guacamaia,24.92655,-80.498567
150937,2461131534,Scarus guacamaia,24.95265,-80.4575
150938,2461131639,Scarus guacamaia,24.952617,-80.45755
150939,2461131674,Scarus guacamaia,24.95125,-80.4587
150940,2461132170,Scarus guacamaia,24.950267,-80.459317
150941,2461132336,Scarus guacamaia,24.950383,-80.45915
150942,2461133400,Scarus guacamaia,24.9388,-80.47795
150943,2461133409,Scarus guacamaia,24.951217,-80.45835
150944,2461133446,Scarus guacamaia,24.939483,-80.4776
150945,2461134319,Scarus guacamaia,24.939483,-80.4776
150946,2461134882,Scarus guacamaia,24.940783,-80.474917
150947,2461134963,Scarus guacamaia,24.939817,-80.4776
150948,2461135002,Scarus guacamaia,24.938667,-80.477467
150949,2461135208,Scarus guacamaia,24.939667,-80.477467
150950,2461135857,Scarus guacamaia,24.940167,-80.476767
150951,2461135884,Scarus guacamaia,24.938667,-80.47765
150952,2461137099,Scarus guacamaia,24.948833,-80.4571
150953,2461137102,Scarus guacamaia,24.948633,-80.45675
150954,2461137675,Scarus guacamaia,24.947867,-80.457167
150955,2461137704,Scarus guacamaia,24.948867,-80.457
150956,2461138115,Scarus guacamaia,24.9489,-80.4566
150957,2461139072,Scarus guacamaia,24.94775,-80.45775
150958,2461139463,Scarus guacamaia,24.947283,-80.456433
150959,2461140022,Scarus guacamaia,24.947383,-80.45805
150960,1252697397,Chromis atripectoralis,-14.759433,145.376433
150961,1252702248,Chromis atripectoralis,-14.6296,145.64945
150962,1252719860,Chromis atripectoralis,-14.76455,145.375267
150963,1252729733,Chromis atripectoralis,-14.523517,145.581983
150964,1252746743,Chromis atripectoralis,-14.627867,145.645333
150965,1252747278,Chromis atripectoralis,-14.691467,145.469233
150966,1252757967,Chromis atripectoralis,-14.785167,145.355167
150967,1252776283,Chromis atripectoralis,-14.79255,145.3514
150968,1252792767,Chromis atripectoralis,-14.6977,145.462967
150969,1252808047,Chromis atripectoralis,-14.788833,145.3535
150970,1252808670,Chromis atripectoralis,-14.5264,145.585
150971,1252819501,Chromis atripectoralis,-14.69435,145.465583
150972,1252821455,Chromis atripectoralis,-14.57385,145.62085
150973,1252700692,Chromis atripectoralis,-21.703067,152.560433
150974,1252700960,Chromis atripectoralis,-22.0018,152.668567
150975,1252704075,Chromis atripectoralis,-21.870483,152.184267
150976,1252709195,Chromis atripectoralis,-21.979133,152.482583
150977,1252743204,Chromis atripectoralis,-22.00595,152.666817
150978,1252757558,Chromis atripectoralis,-21.704267,152.5682
150979,1252760090,Chromis atripectoralis,-21.975817,152.479717
150980,1252760501,Chromis atripectoralis,-21.982667,152.48295
150981,1252783809,Chromis atripectoralis,-21.862583,152.18695
150982,1252783886,Chromis atripectoralis,-21.99795,152.668567
150983,1252795419,Chromis atripectoralis,-21.702783,152.56405
150984,1252795718,Chromis atripectoralis,-21.469633,152.57005
150985,1252800273,Chromis atripectoralis,-21.867,152.186383
150986,1085823314,Sphyraena putnamae,-12.629,130.395
150987,1252722932,Chromis atripectoralis,-23.257383,151.947133
150988,1252769416,Chromis atripectoralis,-23.317217,151.976233
150989,1252769508,Chromis atripectoralis,-23.8835,152.419783
150990,1252795377,Chromis atripectoralis,-23.249567,151.94255
150991,1632703225,Sphyraena putnamae,-12.68,130.57
150992,1252689327,Chromis atripectoralis,-16.49935,146.022667
150993,1252694713,Chromis atripectoralis,-16.506817,146.02995
150994,1252712696,Chromis atripectoralis,-16.54865,146.05
150995,1252725247,Chromis atripectoralis,-16.203433,145.9062
150996,1252751252,Chromis atripectoralis,-16.071583,145.84515
150997,1252752142,Chromis atripectoralis,-16.042633,145.65455
150998,1252760569,Chromis atripectoralis,-16.555367,146.056867
150999,1252784226,Chromis atripectoralis,-16.210917,145.9075
151000,1252803247,Chromis atripectoralis,-16.073317,145.849583
151001,1252814081,Chromis atripectoralis,-16.207517,145.907533
151002,1252825282,Chromis atripectoralis,-16.503033,146.026567
151003,1252834997,Chromis atripectoralis,-16.5515,146.054017
151004,1252700040,Chromis atripectoralis,-19.6641,149.918067
151005,1252703140,Chromis atripectoralis,-19.738717,150.0808
151006,1252739130,Chromis atripectoralis,-16.801417,146.200017
151007,1252772600,Chromis atripectoralis,-19.66285,149.915167
151008,1252774456,Chromis atripectoralis,-19.806867,149.430467
151009,1252786724,Chromis atripectoralis,-16.775317,145.98045
151010,1252787367,Chromis atripectoralis,-19.791917,150.16125
151011,1252798702,Chromis atripectoralis,-20.1819,149.037717
151012,1252809444,Chromis atripectoralis,-16.804833,146.2015
151013,1252822650,Chromis atripectoralis,-16.92315,145.993133
151014,1252705035,Chromis atripectoralis,-19.772767,149.376
151015,1252833441,Chromis atripectoralis,-19.8088,149.4213
151016,1252774960,Chromis atripectoralis,-18.622633,147.084083
151017,1252776571,Chromis atripectoralis,-18.6292,147.08325
151018,1252778773,Chromis atripectoralis,-18.474917,146.88105
151019,1252792215,Chromis atripectoralis,-18.478733,146.883583
151020,1252817930,Chromis atripectoralis,-18.471817,146.87865
151021,1252821254,Chromis atripectoralis,-18.618817,147.081467
151022,2460651472,Scarus guacamaia,25.7025,-80.098
151023,2460651774,Scarus guacamaia,25.7025,-80.098
151024,2460652064,Scarus guacamaia,25.7025,-80.098
151025,2460653289,Scarus guacamaia,25.7025,-80.098
151026,2460653321,Scarus guacamaia,25.7025,-80.098
151027,2460653806,Scarus guacamaia,25.7025,-80.098
151028,2460655494,Scarus guacamaia,25.7025,-80.098
151029,1252729748,Chromis atripectoralis,-18.811317,147.670517
151030,1252729760,Chromis atripectoralis,-18.806,147.668617
151031,1252756135,Chromis atripectoralis,-18.66045,147.72365
151032,1252759915,Chromis atripectoralis,-18.40555,147.464183
151033,1252792067,Chromis atripectoralis,-18.817317,147.666217
151034,2460642092,Scarus guacamaia,24.45433,-81.8775
151035,2460642414,Scarus guacamaia,24.45433,-81.8775
151036,2460642805,Scarus guacamaia,24.45433,-81.8775
151037,2460643575,Scarus guacamaia,24.45433,-81.8775
151038,2460643989,Scarus guacamaia,24.45433,-81.8775
151039,2460644676,Scarus guacamaia,24.45433,-81.8775
151040,2460645357,Scarus guacamaia,24.45433,-81.8775
