"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","occurrenceRemarks","informationWithheld","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","elevation","elevationAccuracy","depth","depthAccuracy","waterBody","locality","type","occurrenceStatus","ownerInstitutionCode","samplingProtocol","datasetID","nameAccordingTo","identifiedBy","georeferenceSources","vernacularName","higherGeography","language","higherClassification","individualCount","recordNumber","institutionID","island","endDayOfYear","fieldNumber","preparations","startDayOfYear","habitat","nomenclaturalCode","eventRemarks","verbatimDepth","otherCatalogNumbers","county","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","eventID","http...rs.tdwg.org.dwc.terms.organismQuantity","footprintWKT","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","locationID","http...rs.tdwg.org.dwc.terms.organismQuantityType","georeferenceProtocol","islandGroup","dataGeneralizations","taxonConceptID","created","associatedSequences","identificationRemarks","establishmentMeans","continent","georeferenceVerificationStatus","bibliographicCitation","accessRights"
"463","2563529763","Amphiprion ocellaris Cuvier, 1830",-0.631093,130.801851,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:48:40.470+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2020-01-20T12:08:29",90307,NA,2011,11,16,"2011-11-16T13:07:00","2020-04-14T03:54:31.000+0000","2020-05-15T09:48:40.470+0000","https://www.inaturalist.org/observations/37778320","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Albertini maridom","37778320","maridom","2011/11/16 1:07 PM CET","iNaturalist research-grade observations","Îles Raja Ampat, Papouasie occidentale, Indonésie","2563529763","Observations","https://www.inaturalist.org/observations/37778320","132688","Albertini maridom","37778320","https://www.inaturalist.org/observations/37778320","iNaturalist","© Albertini maridom some rights reserved","12:07:00Z","84332498","Amphiprion ocellaris Cuvier, 1830","Amphiprion Ocellaris / 2011 Raja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2563531237","Amphiprion ocellaris Cuvier, 1830",-0.631093,130.801851,"cdround,cudc,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:58.637+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2020-01-20T12:24:23",90307,NA,2011,11,11,"2011-11-11T13:23:00","2020-04-14T03:54:26.000+0000","2020-05-15T09:47:58.637+0000","https://www.inaturalist.org/observations/37778461","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Albertini maridom","37778461","maridom","2011/11/11 1:23 PM CET","iNaturalist research-grade observations","Îles Raja Ampat, Papouasie occidentale, Indonésie","2563531237","Observations","https://www.inaturalist.org/observations/37778461","132688","Albertini maridom","37778461","https://www.inaturalist.org/observations/37778461","iNaturalist","© Albertini maridom some rights reserved","12:23:00Z","84333219","Amphiprion ocellaris Cuvier, 1830","amphiprion ocellaris / 2011 Raja Ampat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","857005731","Amphiprion ocellaris Cuvier, 1830",10.1212,99.8359,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:51.189+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2011-11-18T00:00:00",100,NA,2011,11,18,"2011-11-18T10:00:00","2015-04-29T12:34:09.000+0000","2020-05-15T14:59:51.189+0000","https://www.diveboard.com/jkrol/D3EICqb","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","TH","none","none","Thailand","Diveboard","diveboard:27113_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Mango Bay, Koh Tao","857005731","Diveboard","diveboard:27113_212597_0","http://eol.org/pages/212597","Jacobs Kronung","diveboard:27113_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,8,8,"Gulf Of Thailand","Mango Bay","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Jacobs Kronung","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","857005973","Amphiprion ocellaris Cuvier, 1830",10.1087,99.8089,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:47.696+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2011-11-19T00:00:00",100,NA,2011,11,19,"2011-11-19T08:00:00","2015-04-29T12:35:46.000+0000","2020-05-15T14:59:47.696+0000","https://www.diveboard.com/maria.kukla/D53nbci","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","TH","none","none","Thailand","Diveboard","diveboard:27882_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","White Rock, Koh Tao","857005973","Diveboard","diveboard:27882_212597_0","http://eol.org/pages/212597","Maria Kukla","diveboard:27882_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,8,8,"Gulf Of Thailand","White Rock","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Maria Kukla","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","1305110785","Amphiprion ocellaris Cuvier, 1830",5.873209,95.254898,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:14.753+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2011-03-03T00:30:06",NA,"Aceh",2010,1,15,"2010-01-15T00:00:00","2020-04-14T05:35:14.000+0000","2020-05-15T09:47:14.753+0000","https://www.inaturalist.org/observations/11931","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Sam McNally","11931","biosam","2010-01-15","iNaturalist research-grade observations","Pulau weh","1305110785","Observations","http://www.inaturalist.org/observations/11931","132688","Sam McNally","11931","http://www.inaturalist.org/observations/11931","iNaturalist","© Sam McNally some rights reserved",NA,"13002","Amphiprion ocellaris Cuvier, 1830","Clownfish and anemone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","1993767585","Amphiprion ocellaris Cuvier, 1830",-0.746128,130.24348,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:58.415+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-02-07T05:24:47",NA,"Papua Barat",2010,1,7,"2010-01-07T23:59:00","2020-04-14T04:45:02.000+0000","2020-05-15T09:47:58.415+0000","https://www.inaturalist.org/observations/20174724","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","djparisi","20174724","djparisi","2010/01/07 11:59 PM PST","iNaturalist research-grade observations","fam islands, West Papua, Indonesia","1993767585","Observations","https://www.inaturalist.org/observations/20174724","132688","djparisi","20174724","https://www.inaturalist.org/observations/20174724","iNaturalist","© djparisi some rights reserved","07:59:00Z","44730539","Amphiprion ocellaris Cuvier, 1830","Raja Ampat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2238995497","Amphiprion ocellaris Cuvier, 1830",2.731958,104.135743,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:55.340+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2019-04-30T12:19:56",135,"Johor",2010,2,3,"2010-02-03T19:41:00","2020-04-14T04:30:05.000+0000","2020-05-15T09:47:55.340+0000","https://www.inaturalist.org/observations/24173598","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","MY","none","none","Malaysia","Terry Munyard","24173598","terrymuns","2010/02/03 7:41 PM AEST","iNaturalist research-grade observations","Pulau Tioman, MY-JH-ME, MY-JH, MY","2238995497","Observations","https://www.inaturalist.org/observations/24173598","132688","Terry Munyard","24173598","https://www.inaturalist.org/observations/24173598","iNaturalist","© Terry Munyard some rights reserved","09:41:00Z","52767428","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","1291144332","Amphiprion ocellaris Cuvier, 1830",12.004734,92.9285,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:59.363+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2016-07-24T18:33:30",NA,"Andaman and Nicobar",2010,4,16,"2010-04-16T00:00:00","2020-04-14T05:23:12.000+0000","2020-05-15T09:47:59.363+0000","https://www.inaturalist.org/observations/3738039","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","IN","none","none","India","Carmelo López Abad","3738039","carmelo_lopez","2010-04-16","iNaturalist research-grade observations","Havelock island, Andamán islands, India.","1291144332","Observations","http://www.inaturalist.org/observations/3738039","132688","Carmelo López Abad","3738039","http://www.inaturalist.org/observations/3738039","iNaturalist","© Carmelo López Abad some rights reserved",NA,"7183177","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","1123776885","Amphiprion ocellaris Cuvier, 1830",5.91256,102.746,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:49.674+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2010-06-06T00:00:00",100,NA,2010,6,6,"2010-06-06T11:00:00","2015-06-30T09:43:28.000+0000","2020-05-15T14:59:49.674+0000","https://www.diveboard.com/azna.taufufa/D2zASkB","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","MY","none","none","Malaysia","Diveboard","diveboard:236810_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Batu Layar, Pulau Perhentian","1123776885","Diveboard","diveboard:236810_212597_0","http://eol.org/pages/212597","Azna Taufufa","diveboard:236810_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,7.8,7.8,"South China Sea","Batu Layar","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Azna Taufufa","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","1123776937","Amphiprion ocellaris Cuvier, 1830",5.8826,102.745,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:48.275+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2010-06-05T00:00:00",100,NA,2010,6,5,"2010-06-05T16:50:00","2015-06-30T09:45:09.000+0000","2020-05-15T14:59:48.275+0000","https://www.diveboard.com/azna.taufufa/D6HGVhj","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","MY","none","none","Malaysia","Diveboard","diveboard:234283_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Shark Point, Perhentian Islands","1123776937","Diveboard","diveboard:234283_212597_0","http://eol.org/pages/212597","Azna Taufufa","diveboard:234283_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,5.65,5.65,"South China Sea","Shark Point","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Azna Taufufa","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","1802726248","Amphiprion ocellaris Cuvier, 1830",-0.394487,121.959819,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:52.044+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2017-12-24T19:33:31",66042,"Sulawesi Tengah",2010,9,3,"2010-09-03T16:34:58","2020-04-14T05:12:40.000+0000","2020-05-15T09:47:52.044+0000","https://www.inaturalist.org/observations/9250857","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","ninjawil","9250857","ninjawil","2010-09-03 4:34:58 p.m. BST","iNaturalist research-grade observations","Unnamed Road, Urulepe, Togean, Kabupaten Tojo Una-Una, Sulawesi Tengah 94683, Indonesia","1802726248","Observations","https://www.inaturalist.org/observations/9250857","132688","ninjawil","9250857","https://www.inaturalist.org/observations/9250857","iNaturalist","© ninjawil some rights reserved","15:34:58Z","20059172","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","1986503685","Amphiprion ocellaris Cuvier, 1830",0.8,127.4,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:47.630+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2015-05-23T16:35:42",NA,"Maluku Utara",2010,9,23,"2010-09-23T00:00:00","2020-04-14T05:30:28.000+0000","2020-05-15T09:47:47.630+0000","https://www.inaturalist.org/observations/1531121","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Actinopterygii","ID","none","none","Indonesia","Ria Qorina Lubis","1531121","riaqorina","2010-09-23","iNaturalist research-grade observations","Ternate, ID-MU, ID","1986503685","Observations","http://www.inaturalist.org/observations/1531121","132688","Ria Qorina Lubis","1531121","http://www.inaturalist.org/observations/1531121","iNaturalist","© Ria Qorina Lubis some rights reserved",NA,"2877310","Amphiprion ocellaris Cuvier, 1830","Ocellaris clownfish, Amphiprion ocellaris was taken at Ternate, Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2603481222","Amphiprion ocellaris Cuvier, 1830",11.257933,119.358722,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:47:34.683+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2020-03-01T14:01:03",244,"Palawan",2010,9,27,"2010-09-27T04:40:00","2020-04-14T03:45:11.000+0000","2020-05-15T09:47:34.683+0000","https://www.inaturalist.org/observations/39402447","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Actinopterygii","PH","none","none","Philippines","Matyáš Adam","39402447","matyadam","2010/09/27 4:40 AM CEST","iNaturalist research-grade observations","El Nido, Palawan, Filipíny","2603481222","Observations","https://www.inaturalist.org/observations/39402447","132688","Matyáš Adam","39402447","https://www.inaturalist.org/observations/39402447","iNaturalist","By Matyáš Adam no rights reserved","02:40:00Z","88902436","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","896185831","Amphiprion ocellaris Cuvier, 1830",9.1014,123.624,"cdreps","66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2","1989b627-2a61-44db-83e4-392efc5da0a9","49a3c55e-5701-41a5-9a22-d9d4b79c23fa","FR","DWC_ARCHIVE","2020-05-15T14:59:31.021+0000","2020-05-15T14:59:49.378+0000",227,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2010-10-04T00:00:00",100,NA,2010,10,4,"2010-10-04T00:40:00","2020-05-03T23:02:48.000+0000","2020-05-15T14:59:49.378+0000","https://www.diveboard.com/sigurdjakobsen/D75fg6m","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Actinopterygii","PH","none","none","Philippines","Diveboard","diveboard:125203_212597_0",NA,NA,"Diveboard - Scuba diving citizen science","Lazi Bay, Siquijor Island","896185831","Diveboard","diveboard:125203_212597_0","http://eol.org/pages/212597","Sigurd Jakobsen","diveboard:125203_212597_0",NA,"Diveboard","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Amphiprion ocellaris Cuvier, 1830","Non validated citizen science record",NA,NA,NA,NA,NA,0,0,6,6,"Bohol Sea","Lazi Bay","Event","Present","Diveboard","citizen science scuba dive observation","https://ipt.diveboard.com/resource.do?r=diveboard-occurrences","EOL","Sigurd Jakobsen","Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2603302790","Amphiprion ocellaris Cuvier, 1830",11.166815,119.280442,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-05-14T20:57:43.527+0000","2020-05-15T09:48:12.992+0000",216,"none","HUMAN_OBSERVATION",5212106,1,44,204,587,4499,2357171,5212106,5212106,"Amphiprion ocellaris Cuvier, 1830","Animalia","Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion ocellaris","Amphiprion","ocellaris","SPECIES","ACCEPTED","2020-03-01T14:01:07",488,"Palawan",2010,11,4,"2010-11-04T16:01:00","2020-04-14T03:40:16.000+0000","2020-05-15T09:48:12.992+0000","https://www.inaturalist.org/observations/39402453","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Actinopterygii","PH","none","none","Philippines","Matyáš Adam","39402453","matyadam","2010/11/04 4:01 PM CET","iNaturalist research-grade observations","El Nido, Palawan, Filipíny","2603302790","Observations","https://www.inaturalist.org/observations/39402453","132688","Matyáš Adam","39402453","https://www.inaturalist.org/observations/39402453","iNaturalist","By Matyáš Adam no rights reserved","15:01:00Z","88902441","Amphiprion ocellaris Cuvier, 1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
