Column,scientificName,decimalLatitude,decimalLongitude
28087,Aetobatus narinari,24.703683,-80.875883
28088,Aetobatus narinari,24.699683,-80.968033
28089,Aetobatus narinari,24.705567,-80.869267
28090,Aetobatus narinari,24.5057,-81.599583
28091,Aetobatus narinari,24.705567,-80.869267
28092,Aetobatus narinari,24.5057,-81.599583
28093,Aetobatus narinari,24.510467,-81.570467
28094,Aetobatus narinari,24.5057,-81.599583
28095,Aetobatus narinari,24.510467,-81.570467
28096,Aetobatus narinari,24.5057,-81.599583
28097,Aetobatus narinari,24.510467,-81.570467
28098,Aetobatus narinari,24.621117,-81.1303
28099,Aetobatus narinari,24.621117,-81.1303
28100,Aetobatus narinari,24.641,-81.064833
28101,Aetobatus narinari,24.641,-81.064833
28102,Aetobatus narinari,24.510467,-81.570467
28103,Aetobatus narinari,24.6325,-81.088533
28104,Aetobatus narinari,24.643117,-81.0456
28105,Aetobatus narinari,24.6325,-81.088533
28106,Aetobatus narinari,24.51795,-81.54215
28107,Aetobatus narinari,24.643117,-81.0456
28108,Aetobatus narinari,24.666983,-81.071117
28109,Aetobatus narinari,24.643117,-81.0456
28110,Aetobatus narinari,24.666983,-81.071117
28111,Aetobatus narinari,24.517967,-81.5431
28112,Aetobatus narinari,24.51795,-81.54215
28113,Aetobatus narinari,24.51795,-81.54215
28114,Aetobatus narinari,24.517967,-81.5431
28115,Aetobatus narinari,24.517967,-81.5431
28116,Aetobatus narinari,24.51795,-81.54215
28117,Aetobatus narinari,24.510533,-81.568167
28118,Aetobatus narinari,24.510533,-81.568167
28119,Aetobatus narinari,24.517967,-81.5431
28120,Aetobatus narinari,24.510533,-81.568167
28121,Aetobatus narinari,24.510533,-81.568167
28122,Aetobatus narinari,24.553567,-81.377033
28123,Aetobatus narinari,24.553567,-81.377033
28124,Aetobatus narinari,24.553567,-81.377033
28125,Aetobatus narinari,24.5612,-81.3458
28126,Aetobatus narinari,24.5612,-81.3458
28127,Aetobatus narinari,24.5612,-81.3458
28128,Aetobatus narinari,24.5612,-81.3458
28129,Aetobatus narinari,24.591,-81.223467
28130,Aetobatus narinari,24.591,-81.223467
28131,Aetobatus narinari,24.62425,-81.24425
28132,Aetobatus narinari,24.62425,-81.24425
28133,Aetobatus narinari,24.599117,-81.193817
28134,Aetobatus narinari,24.590333,-81.227633
28135,Aetobatus narinari,24.77055,-80.737483
28136,Aetobatus narinari,24.590333,-81.227633
28137,Aetobatus narinari,24.599117,-81.193817
28138,Aetobatus narinari,24.77055,-80.737483
28139,Aetobatus narinari,24.774033,-80.728467
28140,Aetobatus narinari,24.789083,-80.751817
28141,Aetobatus narinari,24.789083,-80.751817
28142,Aetobatus narinari,24.774033,-80.728467
28143,Aetobatus narinari,24.791967,-80.697617
28144,Aetobatus narinari,24.815033,-80.677367
28145,Aetobatus narinari,24.791967,-80.697617
28146,Aetobatus narinari,24.815033,-80.677367
28147,Aetobatus narinari,24.8176,-80.656417
28148,Aetobatus narinari,24.8176,-80.656417
28149,Aetobatus narinari,24.66375,-81.07625
28150,Aetobatus narinari,24.830783,-80.649667
28151,Aetobatus narinari,24.66375,-81.07625
28152,Aetobatus narinari,24.765083,-80.73385
28153,Aetobatus narinari,24.694267,-81.040533
28154,Aetobatus narinari,24.765083,-80.73385
28155,Aetobatus narinari,24.830783,-80.649667
28156,Aetobatus narinari,24.694267,-81.040533
28157,Forcipiger flavissimus,-14.529133,145.588333
28158,Forcipiger flavissimus,-14.631567,145.652683
28159,Forcipiger flavissimus,-14.57385,145.62085
28160,Forcipiger flavissimus,-14.5264,145.585
28161,Forcipiger flavissimus,-14.578917,145.624317
28162,Forcipiger flavissimus,-14.523517,145.581983
28163,Forcipiger flavissimus,-14.6296,145.64945
28164,Forcipiger flavissimus,-14.570117,145.618267
28165,Aetobatus narinari,25.631,-80.095917
28166,Aetobatus narinari,25.631,-80.095917
28167,Aetobatus narinari,25.7128,-80.098367
28168,Aetobatus narinari,25.7128,-80.098367
28169,Aetobatus narinari,24.549733,-81.7146
28170,Aetobatus narinari,24.549733,-81.7146
28171,Aetobatus narinari,24.5534,-81.687083
28172,Aetobatus narinari,24.5534,-81.687083
28173,Aetobatus narinari,24.5641,-81.661217
28174,Aetobatus narinari,24.566667,-81.655717
28175,Aetobatus narinari,24.448733,-81.988267
28176,Aetobatus narinari,24.566667,-81.655717
28177,Aetobatus narinari,24.5641,-81.661217
28178,Aetobatus narinari,24.448733,-81.988267
28179,Aetobatus narinari,24.45105,-81.877467
28180,Aetobatus narinari,24.4505,-82.000367
28181,Aetobatus narinari,24.45105,-81.877467
28182,Aetobatus narinari,24.452133,-81.99025
28183,Aetobatus narinari,24.452133,-81.99025
28184,Aetobatus narinari,24.473083,-81.883967
28185,Aetobatus narinari,24.452933,-81.855967
28186,Aetobatus narinari,24.4505,-82.000367
28187,Aetobatus narinari,24.473083,-81.883967
28188,Aetobatus narinari,24.452933,-81.855967
28189,Aetobatus narinari,24.47755,-81.71905
28190,Aetobatus narinari,24.474517,-81.88645
28191,Aetobatus narinari,24.474517,-81.88645
28192,Aetobatus narinari,24.4827,-81.771167
28193,Aetobatus narinari,24.481283,-81.703067
28194,Aetobatus narinari,24.485433,-81.701417
28195,Aetobatus narinari,24.4827,-81.771167
28196,Aetobatus narinari,24.481283,-81.703067
28197,Aetobatus narinari,24.47755,-81.71905
28198,Aetobatus narinari,24.493567,-81.713567
28199,Aetobatus narinari,24.493567,-81.713567
28200,Aetobatus narinari,24.500333,-81.718667
28201,Aetobatus narinari,24.496517,-81.70555
28202,Aetobatus narinari,24.502183,-81.720067
28203,Aetobatus narinari,24.485433,-81.701417
28204,Aetobatus narinari,24.502183,-81.720067
28205,Aetobatus narinari,24.480383,-81.71325
28206,Aetobatus narinari,24.482167,-81.704917
28207,Aetobatus narinari,24.496517,-81.70555
28208,Aetobatus narinari,24.500333,-81.718667
28209,Aetobatus narinari,24.480383,-81.71325
28210,Aetobatus narinari,24.483967,-81.6889
28211,Aetobatus narinari,24.483967,-81.6889
28212,Aetobatus narinari,24.482167,-81.704917
28213,Aetobatus narinari,24.489483,-81.67325
28214,Aetobatus narinari,24.489483,-81.67325
28215,Aetobatus narinari,24.503183,-81.622733
28216,Aetobatus narinari,24.499517,-81.6201
28217,Aetobatus narinari,24.516217,-81.609567
28218,Aetobatus narinari,24.499517,-81.6201
28219,Aetobatus narinari,24.500733,-81.628367
28220,Aetobatus narinari,24.503183,-81.622733
28221,Aetobatus narinari,24.50025,-81.629417
28222,Aetobatus narinari,24.50025,-81.629417
28223,Aetobatus narinari,24.533033,-81.634733
28224,Aetobatus narinari,24.500733,-81.628367
28225,Aetobatus narinari,24.535267,-81.619383
28226,Aetobatus narinari,24.516217,-81.609567
28227,Aetobatus narinari,24.548117,-81.589367
28228,Aetobatus narinari,24.517933,-81.610833
28229,Aetobatus narinari,24.535267,-81.619383
28230,Aetobatus narinari,24.533033,-81.634733
28231,Aetobatus narinari,24.517933,-81.610833
28232,Aetobatus narinari,24.548117,-81.589367
28233,Aetobatus narinari,24.482867,-81.720583
28234,Aetobatus narinari,24.464617,-81.8377
28235,Aetobatus narinari,24.49155,-81.664383
28236,Aetobatus narinari,24.464617,-81.8377
28237,Aetobatus narinari,24.502767,-81.673
28238,Aetobatus narinari,24.48255,-81.72615
28239,Aetobatus narinari,24.526917,-81.675783
28240,Aetobatus narinari,24.482867,-81.720583
28241,Aetobatus narinari,24.526917,-81.675783
28242,Aetobatus narinari,24.49155,-81.664383
28243,Aetobatus narinari,24.625483,-81.11215
28244,Aetobatus narinari,24.502767,-81.673
28245,Aetobatus narinari,24.625483,-81.11215
28246,Aetobatus narinari,24.630633,-81.093717
28247,Aetobatus narinari,24.625483,-81.11215
28248,Aetobatus narinari,24.625483,-81.11215
28249,Aetobatus narinari,24.625983,-81.1098
28250,Aetobatus narinari,24.630633,-81.093717
28251,Aetobatus narinari,24.630633,-81.093717
28252,Aetobatus narinari,24.625983,-81.1098
28253,Aetobatus narinari,24.630633,-81.093717
28254,Aetobatus narinari,24.625983,-81.1098
28255,Aetobatus narinari,24.631433,-81.092083
28256,Aetobatus narinari,24.625983,-81.1098
28257,Aetobatus narinari,24.632383,-81.089217
28258,Aetobatus narinari,24.631433,-81.092083
28259,Aetobatus narinari,24.631433,-81.092083
28260,Aetobatus narinari,24.631433,-81.092083
28261,Aetobatus narinari,24.632383,-81.089217
28262,Aetobatus narinari,24.632383,-81.089217
28263,Aetobatus narinari,25.366667,-80.141017
28264,Aetobatus narinari,24.632383,-81.089217
28265,Aetobatus narinari,25.366667,-80.141017
28266,Aetobatus narinari,25.369217,-80.186283
28267,Aetobatus narinari,25.369217,-80.186283
28268,Aetobatus narinari,25.373967,-80.139367
28269,Aetobatus narinari,25.384533,-80.1332
28270,Aetobatus narinari,25.400833,-80.173
28271,Aetobatus narinari,25.373967,-80.139367
28272,Aetobatus narinari,25.404167,-80.13075
28273,Aetobatus narinari,25.404167,-80.13075
28274,Aetobatus narinari,25.400833,-80.173
28275,Aetobatus narinari,25.384533,-80.1332
28276,Forcipiger flavissimus,-23.249567,151.94255
28277,Paracanthurus hepatus,-23.48365,152.088783
28278,Forcipiger flavissimus,-23.317217,151.976233
28279,Paracanthurus hepatus,-23.322967,151.982417
28280,Forcipiger flavissimus,-22.023733,152.1958
28281,Forcipiger flavissimus,-22.022867,152.619233
28282,Forcipiger flavissimus,-23.31915,151.97975
28283,Paracanthurus hepatus,-23.890883,152.430167
28284,Forcipiger flavissimus,-23.886983,152.4275
28285,Forcipiger flavissimus,-22.027367,152.193467
28286,Forcipiger flavissimus,-23.8835,152.419783
28287,Aetobatus narinari,25.199817,-80.22505
28288,Aetobatus narinari,25.199817,-80.22505
28289,Aetobatus narinari,25.199817,-80.22505
28290,Aetobatus narinari,25.199817,-80.22505
28291,Aetobatus narinari,25.221567,-80.2099
28292,Aetobatus narinari,25.221567,-80.2099
28293,Aetobatus narinari,25.221567,-80.2099
28294,Aetobatus narinari,25.221567,-80.2099
28295,Aetobatus narinari,25.232717,-80.208367
28296,Aetobatus narinari,25.232717,-80.208367
28297,Aetobatus narinari,25.232717,-80.208367
28298,Aetobatus narinari,25.232717,-80.208367
28299,Aetobatus narinari,25.2068,-80.221283
28300,Aetobatus narinari,25.2068,-80.221283
28301,Aetobatus narinari,25.208317,-80.219633
28302,Aetobatus narinari,25.208317,-80.219633
28303,Aetobatus narinari,25.27285,-80.24695
28304,Aetobatus narinari,25.208317,-80.219633
28305,Aetobatus narinari,25.2068,-80.221283
28306,Aetobatus narinari,25.27285,-80.24695
28307,Aetobatus narinari,25.208317,-80.219633
28308,Aetobatus narinari,25.2068,-80.221283
28309,Aetobatus narinari,25.283683,-80.206467
28310,Aetobatus narinari,25.295817,-80.217517
28311,Aetobatus narinari,25.283683,-80.206467
28312,Aetobatus narinari,25.295817,-80.217517
28313,Aetobatus narinari,25.304067,-80.213733
28314,Aetobatus narinari,25.315517,-80.187517
28315,Aetobatus narinari,25.315517,-80.187517
28316,Aetobatus narinari,25.304067,-80.213733
28317,Aetobatus narinari,25.146167,-80.256133
28318,Aetobatus narinari,25.144817,-80.256967
28319,Aetobatus narinari,25.146167,-80.256133
28320,Aetobatus narinari,25.144817,-80.256967
28321,Aetobatus narinari,25.144817,-80.256967
28322,Aetobatus narinari,25.196883,-80.226783
28323,Aetobatus narinari,25.144817,-80.256967
28324,Aetobatus narinari,25.196883,-80.226783
28325,Aetobatus narinari,25.146167,-80.256133
28326,Aetobatus narinari,25.010317,-80.37715
28327,Aetobatus narinari,25.010317,-80.37715
28328,Aetobatus narinari,25.146167,-80.256133
28329,Aetobatus narinari,25.010317,-80.37715
28330,Aetobatus narinari,25.010317,-80.37715
28331,Aetobatus narinari,25.010317,-80.375167
28332,Aetobatus narinari,25.010317,-80.375167
28333,Aetobatus narinari,25.010317,-80.375167
28334,Aetobatus narinari,25.010317,-80.375167
28335,Aetobatus narinari,25.339517,-80.165717
28336,Aetobatus narinari,25.018083,-80.367983
28337,Aetobatus narinari,25.018083,-80.367983
28338,Aetobatus narinari,25.018083,-80.367983
28339,Aetobatus narinari,25.339517,-80.165717
28340,Aetobatus narinari,25.018083,-80.367983
28341,Aetobatus narinari,25.361217,-80.188683
28342,Aetobatus narinari,25.384967,-80.165117
28343,Aetobatus narinari,25.433883,-80.164933
28344,Aetobatus narinari,25.361217,-80.188683
28345,Aetobatus narinari,25.410633,-80.151833
28346,Aetobatus narinari,25.384967,-80.165117
28347,Aetobatus narinari,25.410633,-80.151833
28348,Aetobatus narinari,24.9848,-80.416117
28349,Aetobatus narinari,25.463933,-80.168183
28350,Aetobatus narinari,25.474833,-80.1524
28351,Aetobatus narinari,25.433883,-80.164933
28352,Aetobatus narinari,25.474833,-80.1524
28353,Aetobatus narinari,25.463933,-80.168183
28354,Aetobatus narinari,24.9848,-80.416117
28355,Aetobatus narinari,24.98715,-80.411367
28356,Aetobatus narinari,24.98715,-80.411367
28357,Aetobatus narinari,24.700717,-80.965933
28358,Aetobatus narinari,24.9848,-80.416117
28359,Aetobatus narinari,24.98715,-80.411367
28360,Aetobatus narinari,24.9848,-80.416117
28361,Aetobatus narinari,24.700717,-80.965933
28362,Aetobatus narinari,24.98715,-80.411367
28363,Aetobatus narinari,24.702167,-80.96355
28364,Aetobatus narinari,24.693833,-81.0169
28365,Aetobatus narinari,24.702167,-80.96355
28366,Aetobatus narinari,24.693833,-81.0169
28367,Aetobatus narinari,24.938717,-80.49575
28368,Aetobatus narinari,24.933883,-80.549367
28369,Aetobatus narinari,24.95045,-80.50175
28370,Aetobatus narinari,24.933883,-80.549367
28371,Aetobatus narinari,24.938717,-80.49575
28372,Aetobatus narinari,24.9383,-80.4841
28373,Aetobatus narinari,24.96295,-80.485067
28374,Aetobatus narinari,24.96295,-80.485067
28375,Aetobatus narinari,24.9383,-80.4841
28376,Aetobatus narinari,24.95045,-80.50175
28377,Aetobatus narinari,24.978,-80.422733
28378,Aetobatus narinari,24.988367,-80.403767
28379,Aetobatus narinari,24.904133,-80.6071
28380,Aetobatus narinari,24.988367,-80.403767
28381,Aetobatus narinari,24.990383,-80.410767
28382,Aetobatus narinari,24.978,-80.422733
28383,Aetobatus narinari,24.990383,-80.410767
28384,Aetobatus narinari,24.904133,-80.6071
28385,Aetobatus narinari,24.908817,-80.52565
28386,Aetobatus narinari,24.904133,-80.614967
28387,Aetobatus narinari,24.904133,-80.614967
28388,Aetobatus narinari,24.908817,-80.52565
28389,Aetobatus narinari,24.908817,-80.52565
28390,Aetobatus narinari,24.908817,-80.52565
28391,Aetobatus narinari,24.922783,-80.505133
28392,Aetobatus narinari,24.935233,-80.547867
28393,Aetobatus narinari,24.922783,-80.505133
28394,Aetobatus narinari,24.935233,-80.547867
28395,Aetobatus narinari,24.951,-80.45235
28396,Aetobatus narinari,24.950967,-80.45435
28397,Aetobatus narinari,24.952,-80.459333
28398,Aetobatus narinari,24.950967,-80.45435
28399,Aetobatus narinari,24.952683,-80.456433
28400,Aetobatus narinari,24.952,-80.459333
28401,Aetobatus narinari,24.951,-80.45235
28402,Aetobatus narinari,24.952683,-80.456433
28403,Aetobatus narinari,24.845217,-80.6241
28404,Aetobatus narinari,24.846983,-80.6217
28405,Aetobatus narinari,24.851717,-80.619617
28406,Aetobatus narinari,24.962467,-80.445017
28407,Aetobatus narinari,24.845217,-80.6241
28408,Aetobatus narinari,24.851717,-80.619617
28409,Aetobatus narinari,24.846983,-80.6217
28410,Aetobatus narinari,24.962467,-80.445017
28411,Aetobatus narinari,24.850933,-80.6191
28412,Aetobatus narinari,24.904167,-80.52605
28413,Aetobatus narinari,24.904167,-80.52605
28414,Aetobatus narinari,24.875467,-80.59845
28415,Aetobatus narinari,24.850933,-80.6191
28416,Aetobatus narinari,24.875467,-80.59845
28417,Aetobatus narinari,24.9058,-80.533983
28418,Aetobatus narinari,24.907983,-80.526483
28419,Aetobatus narinari,24.9058,-80.533983
28420,Aetobatus narinari,24.922933,-80.50515
28421,Aetobatus narinari,24.907983,-80.526483
28422,Aetobatus narinari,24.907983,-80.526483
28423,Aetobatus narinari,24.922167,-80.50585
28424,Aetobatus narinari,24.907983,-80.526483
28425,Aetobatus narinari,24.922167,-80.50585
28426,Aetobatus narinari,24.922167,-80.50585
28427,Aetobatus narinari,24.922933,-80.50515
28428,Aetobatus narinari,24.922167,-80.50585
28429,Aetobatus narinari,24.922933,-80.50515
28430,Aetobatus narinari,24.922933,-80.50515
28431,Aetobatus narinari,24.940133,-80.483183
28432,Aetobatus narinari,24.940133,-80.483183
28433,Aetobatus narinari,24.939767,-80.4673
28434,Aetobatus narinari,24.940133,-80.483183
28435,Aetobatus narinari,24.94955,-80.466217
28436,Aetobatus narinari,24.94955,-80.466217
28437,Aetobatus narinari,24.939767,-80.4673
28438,Aetobatus narinari,24.939767,-80.4673
28439,Aetobatus narinari,24.940133,-80.483183
28440,Aetobatus narinari,24.939767,-80.4673
28441,Aetobatus narinari,24.94955,-80.466217
28442,Aetobatus narinari,24.9521,-80.459467
28443,Aetobatus narinari,24.94955,-80.466217
28444,Aetobatus narinari,24.9521,-80.459467
28445,Aetobatus narinari,24.9521,-80.459467
28446,Aetobatus narinari,24.9521,-80.459467
28447,Aetobatus narinari,24.956167,-80.457417
28448,Aetobatus narinari,24.956167,-80.457417
28449,Aetobatus narinari,24.9585,-80.4572
28450,Aetobatus narinari,24.9585,-80.4572
28451,Aetobatus narinari,24.959567,-80.456133
28452,Aetobatus narinari,24.956167,-80.457417
28453,Aetobatus narinari,24.956167,-80.457417
28454,Aetobatus narinari,25.1336,-80.292333
28455,Aetobatus narinari,24.9585,-80.4572
28456,Aetobatus narinari,24.9585,-80.4572
28457,Aetobatus narinari,24.959567,-80.456133
28458,Aetobatus narinari,25.139817,-80.294233
28459,Aetobatus narinari,24.959567,-80.456133
28460,Aetobatus narinari,24.959567,-80.456133
28461,Aetobatus narinari,25.1336,-80.292333
28462,Aetobatus narinari,25.139817,-80.294233
28463,Aetobatus narinari,25.139867,-80.260017
28464,Aetobatus narinari,25.139867,-80.260017
28465,Aetobatus narinari,25.143717,-80.257333
28466,Aetobatus narinari,25.143717,-80.257333
28467,Aetobatus narinari,25.155233,-80.251833
28468,Aetobatus narinari,25.157717,-80.256
28469,Aetobatus narinari,25.155233,-80.251833
28470,Aetobatus narinari,25.175833,-80.24575
28471,Aetobatus narinari,25.175833,-80.24575
28472,Aetobatus narinari,25.157717,-80.256
28473,Aetobatus narinari,25.119533,-80.276217
28474,Aetobatus narinari,25.1174,-80.297317
28475,Aetobatus narinari,25.1174,-80.297317
28476,Aetobatus narinari,25.208517,-80.2245
28477,Aetobatus narinari,25.209383,-80.218267
28478,Aetobatus narinari,25.119533,-80.276217
28479,Aetobatus narinari,25.121167,-80.283083
28480,Aetobatus narinari,25.121167,-80.283083
28481,Aetobatus narinari,25.209383,-80.218267
28482,Aetobatus narinari,25.20975,-80.214633
28483,Aetobatus narinari,25.208517,-80.2245
28484,Aetobatus narinari,25.20975,-80.214633
28485,Aetobatus narinari,25.221533,-80.20995
28486,Aetobatus narinari,25.221533,-80.20995
28487,Aetobatus narinari,25.0083,-80.37665
28488,Aetobatus narinari,25.03375,-80.348917
28489,Aetobatus narinari,25.0083,-80.37665
28490,Aetobatus narinari,25.2352,-80.206617
28491,Aetobatus narinari,25.2352,-80.206617
28492,Aetobatus narinari,25.073533,-80.3906
28493,Aetobatus narinari,25.073533,-80.3906
28494,Aetobatus narinari,25.03375,-80.348917
28495,Aetobatus narinari,25.040783,-80.371383
28496,Aetobatus narinari,25.040783,-80.371383
28497,Aetobatus narinari,24.989633,-80.412883
28498,Aetobatus narinari,24.989633,-80.412883
28499,Aetobatus narinari,25.073133,-80.37965
28500,Aetobatus narinari,24.989633,-80.412883
28501,Aetobatus narinari,25.073133,-80.37965
28502,Aetobatus narinari,24.989633,-80.412883
28503,Aetobatus narinari,25.045217,-80.3436
28504,Aetobatus narinari,25.045217,-80.3436
28505,Aetobatus narinari,25.068033,-80.32235
28506,Aetobatus narinari,25.049817,-80.33845
28507,Aetobatus narinari,25.068033,-80.32235
28508,Aetobatus narinari,25.045217,-80.3436
28509,Aetobatus narinari,25.045217,-80.3436
28510,Aetobatus narinari,25.049817,-80.33845
28511,Aetobatus narinari,25.049817,-80.33845
28512,Aetobatus narinari,25.049817,-80.33845
28513,Aetobatus narinari,25.068033,-80.32235
28514,Aetobatus narinari,25.068033,-80.32235
28515,Aetobatus narinari,25.0747,-80.31645
28516,Aetobatus narinari,25.0747,-80.31645
28517,Aetobatus narinari,25.0747,-80.31645
28518,Aetobatus narinari,25.0747,-80.31645
28519,Aetobatus narinari,25.07515,-80.315683
28520,Aetobatus narinari,25.07515,-80.315683
28521,Aetobatus narinari,25.07515,-80.315683
28522,Aetobatus narinari,24.985017,-80.4354
28523,Aetobatus narinari,24.985017,-80.4354
28524,Aetobatus narinari,25.07515,-80.315683
28525,Aetobatus narinari,24.985017,-80.4354
28526,Aetobatus narinari,24.985017,-80.4354
28527,Aetobatus narinari,24.985017,-80.4354
28528,Aetobatus narinari,24.985017,-80.4354
28529,Aetobatus narinari,24.985017,-80.4354
28530,Aetobatus narinari,24.985017,-80.4354
28531,Aetobatus narinari,17.93025,-66.63023
28532,Aetobatus narinari,17.93025,-66.63023
28533,Aetobatus narinari,17.93025,-66.63023
28534,Aetobatus narinari,17.93025,-66.63023
28535,Aetobatus narinari,17.93025,-66.63023
28536,Aetobatus narinari,17.90404,-66.60856
28537,Aetobatus narinari,17.90404,-66.60856
28538,Aetobatus narinari,17.90404,-66.60856
28539,Aetobatus narinari,17.90404,-66.60856
28540,Aetobatus narinari,17.90404,-66.60856
28541,Aetobatus narinari,17.96703,-66.75103
28542,Aetobatus narinari,17.96703,-66.75103
28543,Aetobatus narinari,17.96703,-66.75103
28544,Aetobatus narinari,17.96234,-66.7492
28545,Aetobatus narinari,17.96703,-66.75103
28546,Aetobatus narinari,17.96703,-66.75103
28547,Aetobatus narinari,17.96234,-66.7492
28548,Aetobatus narinari,17.96234,-66.7492
28549,Aetobatus narinari,17.96234,-66.7492
28550,Aetobatus narinari,17.96234,-66.7492
28551,Aetobatus narinari,17.94598,-66.72467
28552,Aetobatus narinari,17.94598,-66.72467
28553,Aetobatus narinari,17.94273,-66.61912
28554,Aetobatus narinari,17.94598,-66.72467
28555,Aetobatus narinari,17.94598,-66.72467
28556,Aetobatus narinari,17.94273,-66.61912
28557,Aetobatus narinari,17.94273,-66.61912
28558,Aetobatus narinari,17.94598,-66.72467
28559,Aetobatus narinari,17.94273,-66.61912
28560,Aetobatus narinari,17.94273,-66.61912
28561,Hippocampus kuda,7.51498,134.58252
28562,Forcipiger flavissimus,-19.655,63.415833
28563,Forcipiger flavissimus,-19.657778,63.416944
28564,Forcipiger flavissimus,-16.038383,145.868767
28565,Forcipiger flavissimus,-16.073317,145.849583
28566,Forcipiger flavissimus,-16.041817,145.87015
28567,Forcipiger flavissimus,-16.071583,145.84515
28568,Opisthoteuthis californiana,48.764867,-126.692833
28569,Opisthoteuthis californiana,42.18,144.183333
28570,Aetobatus narinari,24.97795,-80.424867
28571,Aetobatus narinari,24.97795,-80.424867
28572,Aetobatus narinari,24.97795,-80.424867
28573,Aetobatus narinari,24.97795,-80.424867
28574,Aetobatus narinari,25.005033,-80.393083
28575,Aetobatus narinari,25.005033,-80.393083
28576,Aetobatus narinari,25.003117,-80.422733
28577,Aetobatus narinari,25.005033,-80.393083
28578,Aetobatus narinari,25.003117,-80.422733
28579,Aetobatus narinari,25.011617,-80.416417
28580,Aetobatus narinari,25.005033,-80.393083
28581,Aetobatus narinari,25.011617,-80.416417
28582,Aetobatus narinari,25.011617,-80.416417
28583,Aetobatus narinari,25.003117,-80.422733
28584,Aetobatus narinari,25.0431,-80.369583
28585,Aetobatus narinari,25.011617,-80.416417
28586,Aetobatus narinari,25.003117,-80.422733
28587,Aetobatus narinari,25.0431,-80.369583
28588,Aetobatus narinari,25.0431,-80.369583
28589,Aetobatus narinari,25.0431,-80.369583
28590,Aetobatus narinari,25.2012,-80.231733
28591,Aetobatus narinari,25.2012,-80.231733
28592,Aetobatus narinari,25.2012,-80.231733
28593,Aetobatus narinari,25.2012,-80.231733
28594,Aetobatus narinari,25.2043,-80.22915
28595,Aetobatus narinari,25.2043,-80.22915
28596,Aetobatus narinari,25.204667,-80.22855
28597,Aetobatus narinari,25.2043,-80.22915
28598,Aetobatus narinari,25.2043,-80.22915
28599,Aetobatus narinari,25.204667,-80.22855
28600,Aetobatus narinari,24.485467,-81.699683
28601,Aetobatus narinari,24.485467,-81.699683
28602,Aetobatus narinari,25.204667,-80.22855
28603,Aetobatus narinari,25.204667,-80.22855
28604,Aetobatus narinari,24.946817,-80.460933
28605,Aetobatus narinari,24.946817,-80.460933
28606,Aetobatus narinari,24.949867,-80.461683
28607,Aetobatus narinari,24.950533,-80.466283
28608,Aetobatus narinari,24.949867,-80.461683
28609,Aetobatus narinari,24.949467,-80.454417
28610,Aetobatus narinari,24.953467,-80.45095
28611,Aetobatus narinari,24.949467,-80.454417
28612,Aetobatus narinari,24.950533,-80.466283
28613,Aetobatus narinari,24.953467,-80.45095
28614,Aetobatus narinari,24.744917,-80.780117
28615,Aetobatus narinari,24.744917,-80.780117
28616,Aetobatus narinari,24.7584,-80.765733
28617,Aetobatus narinari,24.763767,-80.755617
28618,Aetobatus narinari,24.7584,-80.765733
28619,Aetobatus narinari,24.76555,-80.755667
28620,Aetobatus narinari,24.5454,-81.408017
28621,Aetobatus narinari,24.763767,-80.755617
28622,Aetobatus narinari,24.5454,-81.408017
28623,Aetobatus narinari,24.5454,-81.408017
28624,Aetobatus narinari,24.76555,-80.755667
28625,Aetobatus narinari,24.5454,-81.408017
28626,Aetobatus narinari,24.522333,-81.520833
28627,Aetobatus narinari,24.5454,-81.408017
28628,Aetobatus narinari,24.523183,-81.517583
28629,Aetobatus narinari,24.5492,-81.531233
28630,Aetobatus narinari,24.523183,-81.517583
28631,Aetobatus narinari,24.5454,-81.408017
28632,Aetobatus narinari,24.522333,-81.520833
28633,Aetobatus narinari,24.5492,-81.531233
28634,Forcipiger flavissimus,25.43218,-170.651107
28635,Forcipiger flavissimus,23.880124,-166.273131
28636,Forcipiger flavissimus,23.880124,-166.273131
28637,Forcipiger flavissimus,23.857133,-166.271583
28638,Forcipiger flavissimus,25.449395,-170.661332
28639,Aetobatus narinari,17.92255,-66.06125
28640,Aetobatus narinari,17.92255,-66.06125
28641,Aetobatus narinari,17.92255,-66.06125
28642,Aetobatus narinari,17.92255,-66.06125
28643,Aetobatus narinari,17.92255,-66.06125
28644,Aetobatus narinari,17.88488,-66.14927
28645,Aetobatus narinari,17.88488,-66.14927
28646,Aetobatus narinari,17.88488,-66.14927
28647,Aetobatus narinari,17.88488,-66.14927
28648,Aetobatus narinari,17.88488,-66.14927
28649,Aetobatus narinari,17.95365,-66.00186
28650,Aetobatus narinari,17.95365,-66.00186
28651,Aetobatus narinari,17.95365,-66.00186
28652,Aetobatus narinari,17.95365,-66.00186
28653,Aetobatus narinari,17.95365,-66.00186
28654,Aetobatus narinari,24.453833,-81.850867
28655,Aetobatus narinari,24.464833,-81.8156
28656,Aetobatus narinari,24.453833,-81.850867
28657,Aetobatus narinari,24.465533,-81.810217
28658,Aetobatus narinari,24.465533,-81.810217
28659,Aetobatus narinari,24.442833,-81.977317
28660,Aetobatus narinari,24.464833,-81.8156
28661,Aetobatus narinari,24.442367,-81.956917
28662,Aetobatus narinari,24.442367,-81.956917
28663,Aetobatus narinari,24.448867,-81.860533
28664,Aetobatus narinari,24.442833,-81.977317
28665,Aetobatus narinari,24.448867,-81.860533
28666,Hippocampus kuda,-12.712,130.536
